강의구분,수강학년,과목코드,과목명,교수명,수업시간,학점,,강의평점,수강인원,수강정원
전공선택,3학년,7447087-01,생명과학교육과정,신세인,"수05 ,06 ,07 [E1-2-327(81-327)]",3,,,18,35
전공필수,4학년,7447067-01,미생물학,이재권,"수08 ,09 목02 [E1-2-405(81-405)]",3,,,20,35
전공선택,4학년,7447069-01,생물공학,강상순,"화08 [E1-2-405(81-405)] 수06 ,07 [E1-2-212(81-212)]",3,,,0,35
전공필수,4학년,7447073-01,유전학 및 실험,김대재,"월05 화01 ,02 [E1-2-405(81-405)] 수02 ,03 [E1-1-241(82-241)]",4,,,20,30
전공선택,4학년,7447089-01,세포생물학,이재권,"월02 ,03 목01 [E1-2-212(81-212)]",3,,,17,40
전공선택,1학년,7412066-01,조합 및 그래프이론,김정심,"월02 ,03 화06 [E1-2-306(81-306)]",3,,,26,60
전공필수,2학년,7412015-01,수학과교육론,조완영,"수07 ,08 목06 [E1-1-140(82-140)]",3,,,26,50
전공선택,2학년,7412027-01,집합론,신재민,"수02 ,03 목03 [E1-1-136(82-136)]",3,,,26,30
전공필수,2학년,7412029-01,해석학I,황숙정,"화06 ,07 목02 [E1-1-140(82-140)]",3,,,22,50
전공선택,2학년,7412074-01,교사를 위한 기하학 I,박병도,"월08 목08 ,09 [E1-2-306(81-306)]",3,,,23,60
전공선택,2학년,7412633-01,선형대수I,금상호,"월06 ,07 수06 [E1-1-140(82-140)]",3,,,18,50
전공선택,2학년,7412634-01,정수론 및 실습,정환엽,"월09 ,10 화08 ,09 [E1-1-136(82-136)]",3,,,22,30
전공필수,3학년,7412005-01,미분기하학I,박병도,"월06 금03 ,04 [E1-1-136(82-136)]",3,,,20,30
전공필수,3학년,7412010-01,복소수해석학I,황숙정,"수07 목05 ,06 [E1-2-306(81-306)]",3,,,22,60
전공필수,3학년,7412016-01,일반위상수학I,금상호,"월09 화02 ,03 [E1-1-140(82-140)]",3,,,20,50
전공선택,3학년,7412065-01,다변수함수론,황숙정,"화05 수09 ,10 [E1-1-136(82-136)]",3,,,16,30
전공필수,3학년,7412638-01,대수학I,정환엽,"월07 ,08 화07 [E1-1-136(82-136)]",3,,,20,30
전공선택,3학년,7412639-01,수학교수법특강 및 실습,조완영,"화08 ,09 목08 ,09 [E1-1-140(82-140)]",3,,,15,50
전공선택,4학년,7412076-01,교사를 위한 대수학,정환엽,"목07 ,08 ,09 [E1-1-136(82-136)]",3,,,12,30
전공선택,4학년,7412642-01,실해석 및 실습,신관철,"화09 ,10 ,11 ,12 [E1-2-306(81-306)]",3,,,0,60
전공선택,4학년,7412643-01,확률과 통계II 및 실습,김정심,"월05 수02 ,03 ,04 [E1-2-306(81-306)]",3,,,12,60
전공선택,1학년,7437075-01,한국사개론,이정빈,"금05 ,06 ,07 [N18-111(64-111)]",3,,,16,65
전공선택,1학년,7437085-01,동양사개론,양진성,"목06 ,07 ,08 [N18-111(64-111)]",3,,,18,65
전공선택,1학년,7437086-01,서양사개론,이성재,"수02 ,03 ,04 [N18-108]",3,,,15,30
전공선택,1학년,7437094-01,전공한문,양진성,"수07 ,08 ,09 [N18-108]",3,,,14,30
전공선택,2학년,7437021-01,한국고대사,이정빈,"수06 ,07 ,08 [N18-111(64-111)]",3,,,22,65
전공필수,2학년,7437043-01,한국사사료교육,허태용,"금01 ,02 ,03 [N18-111(64-111)]",3,,,21,65
전공선택,2학년,7437089-01,동양고중세사,양진성,"화06 ,07 ,08 [N18-111(64-111)]",3,,,21,65
전공필수,3학년,7437022-01,역사교육론,김보림,"수02 ,03 ,04 [N18-111(64-111)]",3,,,15,65
전공선택,3학년,7437023-01,한국근세사,허태용,"화01 ,02 ,03 [N18-111(64-111)]",3,,,15,65
전공선택,3학년,7437090-01,동양사특강,이지영,"금05 ,06 ,07 [N18-108]",3,,,16,30
전공필수,4학년,7437052-01,한국현대사,허태용,"목01 ,02 ,03 [N18-111(64-111)]",3,,,8,65
전공선택,4학년,7437057-01,서양사학사,이성재,"화06 ,07 ,08 [N18-108]",3,,,4,30
전공선택,4학년,7437083-01,역사과 논리 및 논술,김보림,"화02 ,03 ,04 [N18-108]",3,,,8,30
전공필수,1학년,7407050-01,영어발음,강승만,"월06 ,07 ,08 [E1-1-247(82-247)]",3,,,25,38
전공선택,1학년,7407633-01,영어교사를 위한 교양교육,한광택,"목06 ,07 ,08 [E1-1-247(82-247)]",3,,,25,38
전공필수,2학년,7407025-01,영어학개론,윤흥섭,"월01 ,02 ,03 [E1-1-247(82-247)]",3,,,18,38
전공필수,2학년,7407061-01,영어교육론,나경희,"수02 ,03 목02 [E1-2-403(81-403)]",3,,,18,40
전공선택,2학년,7407638-01,협동학습기반 영어교육 실습,한광택,"금01 ,02 ,03 [E1-1-247(82-247)]",3,,,11,38
전공선택,3학년,7407023-01,영어통사론,강승만,"화06 ,07 ,08 [E1-1-247(82-247)]",3,,,19,38
전공필수,3학년,7407066-01,영어독해교육,나경희,"화02 ,03 목03 [E1-2-403(81-403)]",3,,,21,40
전공선택,3학년,7407075-01,영어의미이해,윤흥섭,"수01 ,02 ,03 [E1-1-247(82-247)]",3,,,14,38
전공선택,3학년,7407645-01,협동학습 기반 세계시민교육,한광택,"금05 ,06 ,07 [E1-1-247(82-247)]",3,,,6,38
전공선택,4학년,7407629-01,영어구문의 이해,강승만,"수06 ,07 ,08 [E1-1-247(82-247)]",3,,,10,38
전공선택,4학년,7407630-01,영어학세미나,윤흥섭,"화01 ,02 ,03 [E1-1-247(82-247)]",3,,,6,38
전공필수,4학년,7407649-01,영문학개론,한광택,"목03 ,04 ,05 [E1-1-247(82-247)]",3,,,7,38
전공필수,1학년,7440053-02,윤리학개론,이두연,"금06 ,07 ,08 [E1-2-311(81-311)]",3,,,25,40
전공선택,1학년,7440224-01,동양윤리사상입문,미지정,"월05 화06 ,07 [E1-2-313(81-313)]",3,,,14,30
전공선택,1학년,7440238-01,AI시대의 생활 윤리,김연숙,"화02 ,03 ,04 목04 [E1-2-329 AI융합교육 강의실 및 실습실]",3,,,15,21
전공선택,2학년,7440072-02,서양윤리사상 I,이두연,"수04 ,05 ,06 [E1-2-313(81-313)]",3,,,25,30
전공선택,2학년,7440074-01,도덕심리학,김연숙,"화09 수02 ,03 [E1-2-313(81-313)]",3,,,12,30
전공선택,2학년,7440229-01,전통문화와 윤리,미지정,"월02 ,03 화02 [E1-2-313(81-313)]",3,,,19,30
전공필수,2학년,7440232-01,통일교육론,손경원,"목01 ,02 ,03 [E1-2-313(81-313)]",3,,,29,30
전공필수,3학년,7440005-01,윤리과 논리 및 논술,손경원,"화04 ,05 ,06 [E1-2-311(81-311)]",3,,,7,40
전공선택,3학년,7440061-01,종교윤리교육론,원혜영,"월06 ,07 ,08 [E1-2-311(81-311)]",3,,,8,40
전공선택,3학년,7440071-01,국가와 정의,김일수,"목02 ,03 ,04 [E1-2-311(81-311)]",3,,,16,40
전공선택,3학년,7440076-02,동양윤리사상 II,미지정,"수02 금02 ,03 [E1-2-311(81-311)]",3,,,23,40
전공선택,3학년,7440084-01,현대윤리사상,이두연,"수07 ,08 ,09 [E1-2-313(81-313)]",3,,,19,30
전공필수,3학년,7440234-01,도덕·윤리교육론,김연숙,"화07 목06 ,07 [E1-2-311(81-311)]",3,,,25,40
전공필수,4학년,7440004-02,시민교육론,김일수,"목06 ,07 ,08 [E1-2-313(81-313)]",3,,,15,30
전공선택,4학년,7440236-01,도덕교육이론연습,손경원,"월02 ,03 ,04 [E1-2-311(81-311)]",3,,,18,40
전공선택,1학년,7448001-01,일반지구과학및실험I,"이정구, 허윤정","수02 ,03 ,05 ,06 [E1-2-408(81-408)]",3,,,18,40
전공선택,1학년,7448095-01,기초지질학,이동찬,월05 화05 [E1-1-439(82-439)],2,,,18,40
전공선택,2학년,7448055-01,지사고생물학지도,이동찬,월02 화02 수02 [E1-1-439(82-439)],3,,,14,40
전공선택,2학년,7448065-01,기상관측교육실습,윤대옥,"화03 수06 ,07 [E1-1-437(82-437)]",3,,,15,20
전공필수,2학년,7448090-01,천문학 서론 및 실습,형식,"월05 ,06 화05 ,06 [E1-2-408(81-408)]",3,,,16,40
전공선택,3학년,7448056-01,기상역학탐구지도,윤대옥,"화06 목06 ,07 [E1-1-437(82-437)]",3,,,17,20
전공선택,3학년,7448066-01,층서퇴적학,우주환,"화03 목02 ,03 [E1-1-439(82-439)]",3,,,17,40
전공필수,3학년,7448071-01,과학교육론,한신,"수06 ,07 ,08 [E1-1-439(82-439)]",3,,,17,40
전공선택,3학년,7448081-01,천체 역학,형식,"수01 ,02 ,03 [E1-1-437(82-437)]",3,,,18,20
전공선택,3학년,7448083-01,해양물리학,윤대옥,"화07 ,08 목08 [E1-1-437(82-437)]",3,,,17,20
전공선택,4학년,7448068-01,성운과외부은하,형식,"월01 ,02 ,03 [E1-2-408(81-408)]",3,,,10,40
전공선택,4학년,7448094-01,지구환경과학 세미나,이동찬,"월06 ,07 ,08 [E1-1-439(82-439)]",3,,,15,40
전공필수,2학년,7438027-01,지리교육론,강창숙,"월06 ,07 ,08 [E1-2-415(81-415)]",3,,,20,40
전공선택,2학년,7438033-01,아시아지리,주뢰,"수01 ,02 ,03 [E1-2-415(81-415)]",3,,,21,40
전공필수,2학년,7438045-01,지형학및실습,김종연,"화01 ,02 ,03 ,04 [E1-2-430(81-430)]",3,,,20,40
전공선택,2학년,7438064-01,환경과지리,신원정,"화06 ,07 ,08 [E1-2-415(81-415)]",3,,,19,40
전공필수,3학년,7438028-01,한국지리,강창숙,"화02 ,03 ,04 [E1-2-415(81-415)]",3,,,14,40
전공선택,3학년,7438034-01,유럽지리,윤현위,"화06 ,07 ,08 [E1-2-413(81-413)]",3,,,17,40
전공선택,3학년,7438036-01,아프리카.오세아니아지리,윤현위,"목01 ,02 ,03 [E1-2-413(81-413)]",3,,,13,40
전공선택,3학년,7438053-01,토양·생태지리및실습,김종연,"수01 ,02 ,03 ,04 [E1-2-430(81-430)]",3,,,11,40
전공필수,3학년,7438069-01,인구와 정체성의 지리학,이재열,"월02 ,03 ,04 [N7-304]",3,,,15,40
전공선택,4학년,7438054-01,자연지리조사및실습,김종연,"월01 ,02 ,03 ,04 [E1-2-430(81-430)]",3,,,21,40
전공필수,4학년,7438062-01,지리과 교재연구 및 지도법,강창숙,"목02 ,03 ,04 [E1-2-212(81-212)]",3,,,23,40
전공선택,4학년,7438068-01,금융지리학,이재열,"화02 ,03 ,04 [N7-304]",3,,,16,40
전공필수,1학년,7419019-01,육상 I,이번형,"금01 ,02 [E1-2-231(81-231)]",1,,,25,40
전공선택,1학년,7419058-01,골프,최종환,"목05 ,06 [E1-2-227(81-227)]",1,,,21,40
전공필수,1학년,7419071-01,수영 I,이욱우,"화05 ,06 [E1-2-231(81-231)]",1,,,25,40
전공선택,1학년,7419107-01,핸드볼 I,연나현,"월02 ,03 [E1-2-227(81-227)]",1,,,21,40
전공선택,1학년,7419650-01,스쿼시,김현주,"월06 ,07 [E1-2-234(81-234)]",1,,,22,40
전공필수,2학년,7419009-01,배구 I,이기범,"수05 ,06 [E1-2-231(81-231)]",1,,,20,40
전공선택,2학년,7419032-01,체육통계학,김세형,"화05 ,06 ,07 [E1-2-234(81-234)]",3,,,20,40
전공필수,2학년,7419034-01,체조II,박선영,"월02 ,03 [E1-2-231(81-231)]",1,,,21,40
전공필수,2학년,7419043-01,축구 I,김상필,"금02 ,03 [E1-2-227(81-227)]",1,,,21,40
전공선택,2학년,7419076-01,무용학개론,박순희,"금05 ,06 ,07 [E1-2-234(81-234)]",3,,,22,40
전공선택,2학년,7419077-01,스포츠 사회학,박종진,"화01 ,02 ,03 [E1-2-234(81-234)]",3,,,22,40
전공선택,2학년,7419080-01,체육과 논리 및 논술,임용석,"목02 ,03 [E1-2-227(81-227)]",2,,,17,40
전공선택,2학년,7419099-01,수상스포츠,박종진,"화08 ,09 [E1-2-234(81-234)]",1,,,21,40
전공필수,2학년,7419651-01,스포츠심리학,최종환,"월05 ,06 ,07 [E1-2-227(81-227)]",3,,,23,40
전공필수,3학년,7419003-01,농구I,임용석,"화05 ,06 [E1-2-227(81-227)]",1,,,18,40
전공선택,3학년,7419021-01,육상 III,이성,"수02 ,03 [E1-2-231(81-231)]",1,,,13,40
전공선택,3학년,7419024-01,체육사,옥광,"화01 ,02 ,03 [E1-2-227(81-227)]",3,,,17,40
전공선택,3학년,7419044-01,투기,최명,"목02 ,03 [E1-2-231(81-231)]",1,,,17,40
전공선택,3학년,7419090-01,운동영양학,박순희,"금01 ,02 ,03 [E1-2-234(81-234)]",3,,,17,40
전공선택,3학년,7419095-01,체육과 교재연구 및 지도법,임용석,"수05 ,06 ,07 [E1-2-227(81-227)]",3,,,18,40
전공선택,3학년,7419103-01,수영 III,김광명,"월05 ,06 [E1-2-231(81-231)]",1,,,15,40
전공선택,4학년,7419017-01,운동역학,송주호,"화01 ,02 ,03 [E1-2-231(81-231)]",3,,,21,40
전공선택,4학년,7419042-01,테니스 II,김규석,"월08 ,09 [E1-2-227(81-227)]",1,,,14,40
전공선택,4학년,7419105-01,종합실기 I,"김광명, 박선영","수05 ,06 [E1-2-412(81-412)]",1,,,17,40
전공선택,4학년,7419109-01,운동발달과 노화,김현주,"월02 ,03 ,04 [E1-2-234(81-234)]",3,,,18,40
전공필수,3학년,7446055-01,분석화학 탐구실험 I,권효식,"월02 ,03 [E1-1-226(82-226)]",1,,,8,30
전공선택,전학년,7446023-01,화학교육세미나,"강호웅, 배균택, 한재영","화08 ,09 ,10 [E1-2-331(81-331)]",3,,,22,80
전공선택,전학년,7446025-01,유기정성분석,강호웅,수05 [E1-2-304(81-304)],1,,,11,40
전공필수,전학년,7446045-01,무기화학및탐구학습I,김영조,화04 수04 목04 [E1-2-304(81-304)],3,,,0,40
전공필수,전학년,7446046-01,분석화학및탐구학습I,권효식,"수01 ,02 ,03 [E1-2-304(81-304)]",3,,,9,40
전공선택,전학년,7446047-01,물리화학및탐구학습III,배균택,"화05 ,06 목05 [E1-2-304(81-304)]",3,,,9,40
전공필수,전학년,7446061-01,과학교육론,한재영,"화01 ,02 ,03 [E1-2-304(81-304)]",3,,,13,40
전공선택,전학년,7446064-01,화학과 교재연구 및 지도법,한재영,"목06 ,07 ,08 [E1-2-304(81-304)]",3,,,13,40
전공필수,전학년,7446071-01,유기화학및탐구학습Ⅰ,강호웅,"월02 ,03 [E1-2-304(81-304)] 화05 [E1-2-327(81-327)]",3,,,18,40
전공필수,전학년,7446073-01,유기화학탐구실험Ⅰ,강호웅,"금02 ,03 [E1-1-226(82-226)]",1,,,18,30
전공필수,전학년,7446075-01,물리화학및탐구학습Ⅰ,배균택,"화02 [E1-2-331(81-331)] 수06 ,07 [E1-2-304(81-304)]",3,,,20,40
전공필수,전학년,7446077-01,물리화학탐구실험Ⅰ,배균택,"수08 ,09 [E1-1-236(82-236)]",1,,,20,30
전공선택,전학년,7446079-01,중등과학 탐구실험의 개발,한재영,"수06 ,07 ,08 [E1-1-226(82-226)]",3,,,0,30
전공선택,1학년,5667036-01,미시경제원론,이동수,"금02 ,03 ,04 [N15-332(57-332)]",3,,,34,50
전공선택,1학년,5667036-02,미시경제원론,박영화,"금02 ,03 ,04 [N15-336(57-336)]",3,,,49,50
전공선택,1학년,5667036-03,미시경제원론,윤재호,"수02 ,03 ,04 [N15-302(57-302)]",3,,,46,30
전공선택,1학년,5667043-01,거시경제원론,박기홍,"화02 ,03 ,04 [N15-336(57-336)]",3,,,39,50
전공선택,1학년,5667043-02,거시경제원론,백민희,"금06 ,07 ,08 [N15-332(57-332)]",3,,,47,50
전공선택,2학년,5667021-01,일반경제사,이덕호,"수07 ,08 ,09 [N15-302(57-302)]",3,,,15,30
전공선택,2학년,5667041-01,회계원리,김승회,"목07 ,08 ,09 [N15-336(57-336)]",3,,,34,50
전공필수,2학년,5667051-01,미시경제학I,이동수,"수02 ,03 ,04 [N15-336(57-336)]",3,,,15,50
전공필수,2학년,5667051-02,미시경제학I,김연준,"월02 ,03 ,04 [N15-336(57-336)]",3,,,38,50
전공필수,2학년,5667052-01,거시경제학I,이연호,"화06 ,07 ,08 [N15-332(57-332)]",3,,,34,50
전공필수,2학년,5667052-02,거시경제학I,박영화,"금06 ,07 ,08 [N15-336(57-336)]",3,,,8,50
전공선택,2학년,5667064-01,남북 경제협력과 통일,구영완,"월06 ,07 ,08 [N15-336(57-336)]",3,,,33,50
전공선택,3학년,5667011-01,계량경제학,김상환,"화02 수02 ,03 [N15-332(57-332)]",3,,,34,50
전공선택,3학년,5667013-01,국제금융론,김형욱,"화07 ,08 ,09 [N15-336(57-336)]",3,,,42,50
전공선택,3학년,5667015-01,노동경제학,박기홍,"수07 ,08 ,09 [N15-336(57-336)]",3,,,46,50
전공선택,3학년,5667031-01,화폐금융론,김연준,"목06 ,07 ,08 [N15-332(57-332)]",3,,,35,50
전공선택,3학년,5667062-01,행동경제학,임병인,"월02 ,03 ,04 [N15-332(57-332)]",3,,,47,50
전공선택,3학년,5667063-01,게임이론,구영완,"화05 ,06 수06 [N15-336(57-336)]",3,,,47,50
전공선택,4학년,5667028-01,재정정책,임병인,"월07 ,08 ,09 [N15-332(57-332)]",3,,,37,50
전공선택,4학년,5667033-01,보험경제학,임병인,"수07 ,08 ,09 [N15-332(57-332)]",3,,,30,50
전공선택,4학년,5667046-01,정보경제학,이동수,"목02 ,03 ,04 [N15-336(57-336)]",3,,,1,80
전공선택,4학년,5667049-01,파생금융상품의 이해,,,3,,,2,0
전공선택,4학년,5667059-01,경제와 데이터과학,김상환,"월05 ,06 화06 [N15-427(57-427)]",3,,,5,20
전공선택,4학년,5667065-01,계량경제실습,구영완,"수01 ,02 ,03 [N15-427(57-427)]",3,,,4,20
전공필수,1학년,5663017-01,사회학원론,서선영,"화05 ,06 목05 [N15-345(57-345)]",3,,,38,60
전공선택,2학년,5663002-01,가족사회학,박정미,"월03 수02 ,03 [N15-345(57-345)]",3,,,23,60
전공선택,2학년,5663003-01,범죄사회학,박현수,"월05 ,06 ,07 [N15-350(57-350)]",3,,,41,44
전공필수,2학년,5663011-01,사회통계,김현우,"금05 ,06 ,07 [N15-427(57-427)]",3,,,38,30
전공선택,2학년,5663029-01,커뮤니케이션사회학,이항우,"화05 목05 ,06 [N15-350(57-350)]",3,,,31,44
전공선택,2학년,5663067-01,산업과 노동의 사회학,서선영,"수05 ,06 ,07 [N15-350(57-350)]",3,,,24,44
전공선택,2학년,5663071-01,사회학 글쓰기,홍덕화,"화06 ,07 ,08 [N15-350(57-350)]",3,,,27,44
전공선택,3학년,5663001-01,도시사회학,홍덕화,"월02 ,03 수03 [N15-350(57-350)]",3,,,8,44
전공필수,3학년,5663014-01,사회조사방법론,김현우,"월07 ,08 ,09 [N15-427(57-427)]",3,,,32,30
전공선택,3학년,5663034-01,문화사회학,이항우,"화02 ,03 목03 [N15-350(57-350)]",3,,,25,44
전공선택,3학년,5663035-01,시민사회운동론,이수진,"화07 ,08 ,09 [N15-345(57-345)]",3,,,13,60
전공선택,3학년,5663063-01,복지국가와 사회정책,박정미,"월06 수05 ,06 [N15-345(57-345)]",3,,,18,60
전공선택,3학년,5663066-01,사회적 경제,김정주,"목06 ,07 ,08 [N15-345(57-345)]",3,,,38,60
전공선택,4학년,5663056-01,사회학세미나,배성인,"월07 ,08 ,09 [N15-345(57-345)]",3,,,13,60
전공선택,4학년,5663058-01,일과 직업의 사회학,김현우,"수05 ,06 ,07 [N15-301(57-301)]",3,,,5,30
전공필수,1학년,5664040-01,심리학개론 I,정수근,"화02 ,03 ,04 [N15-242(57-242)]",3,,,54,44
전공필수,1학년,5664040-02,심리학개론 I,최해연,"월02 ,03 ,04 [N15-348(57-348)]",3,,,35,44
전공선택,2학년,5664014-01,성격심리학,최현정,"월02 ,03 ,04 [N15-342(57-342)]",3,,,47,60
전공필수,2학년,5664056-01,연구방법론,이우열,"목05 ,06 ,07 [N15-342(57-342)]",3,,,49,60
전공선택,2학년,5664068-01,성장심리학세미나,임성문,"화06 ,07 목08 ,09 [N15-301(57-301)]",3,,,11,21
전공선택,2학년,5664072-01,발달심리학 및 실험,이새별,"수02 ,03 목02 ,03 [N15-342(57-342)]",3,,,49,60
전공선택,2학년,5664073-01,산업심리학 및 실험,박선진,"월08 ,09 수08 ,09 [N15-342(57-342)]",3,,,34,60
전공선택,3학년,5664023-01,이상심리학,유성은,"화02 ,03 ,04 [N15-342(57-342)]",3,,,46,60
전공선택,3학년,5664029-01,조직심리학,박선진,"월05 수04 ,05 [N15-342(57-342)]",3,,,24,60
전공선택,3학년,5664061-01,심리치료와 상담이론,전미이,"금02 ,03 ,04 [N15-342(57-342)]",3,,,37,60
전공선택,3학년,5664283-01,학습심리학,정우현,"월06 ,07 수06 [N15-342(57-342)]",3,,,49,60
전공필수,4학년,5664032-01,실험심리학실습,정수근,"월06 ,07 목06 ,07 [N15-348(57-348)]",3,,,36,30
전공필수,4학년,5664032-02,실험심리학실습,정수근,"월08 ,09 목08 ,09 [N15-348(57-348)]",3,,,21,30
전공선택,4학년,5664055-01,노년심리학,김영경,"목02 ,03 ,04 [N15-348(57-348)]",3,,,31,44
전공선택,4학년,5664062-01,심리평가,안정광,"화05 ,06 ,07 ,08 [N15-342(57-342)]",3,,,37,30
전공선택,4학년,5664076-01,심리학 연구실습I,최현정,"월10 ,11 화10 ,11 [N15-342(57-342)]",2,,,6,30
전공선택,4학년,5664289-01,공동체 심리학,최현정,"화09 수02 ,03 ,04 [N15-348(57-348)]",3,,,20,44
전공선택,4학년,5664292-01,변량분석과 회귀분석,이우열,"수07 ,08 ,09 [N15-348(57-348)]",3,,,22,44
전공선택,1학년,5666074-01,정치학원론,연정례,"목07 ,08 ,09 [N15-448(57-448)]",3,,,37,44
전공필수,2학년,5666013-01,서양정치사상,이성원,"목06 ,07 ,08 [N15-445(57-445)]",3,,,31,60
전공선택,2학년,5666063-01,정당정치론,박홍영,"수06 ,07 ,08 [N15-448(57-448)]",3,,,15,44
전공선택,2학년,5666064-01,유럽연합론,윤성욱,"월06 ,07 ,08 [N15-445(57-445)]",3,,,34,60
